Date,AEM,AMD,ASML,GOOGL,MRVL,MSFT,MU,NVDA,PLUG,VERU
2003-01-28 00:00:00-05:00,-0.014986402365910296,0.00378071909118631,0.03527482120834986,0.0,0.06236206199513291,-0.007143746894413904,-0.006277627887541311,0.03529781695566054,0.28582853211189935,-0.03704142755327536
2003-01-29 00:00:00-05:00,-0.02995719893932625,0.05684388678817806,0.012754648781399818,0.0,0.008676696983176106,0.02208153880672723,0.0586966878004941,0.020029270432880237,-0.018727138515547657,0.049089450898005225
2003-01-30 00:00:00-05:00,0.03747821730913352,-0.08167804005657667,0.011342821010287985,0.0,-0.033492086120758435,-0.03403273355684293,-0.01194737773073283,-0.0414478775596918,-0.015238448237027278,0.03529785504147999
2003-01-31 00:00:00-05:00,-0.007521018369807308,0.013448751375823223,0.0037522342169090113,0.0,0.01990128224261818,-0.016301415651836373,-0.01330966957850136,0.015621546787452421,-0.015474182167208202,0.02849185494218665
2003-02-03 00:00:00-05:00,0.006157807856634864,-0.036933173596662545,-0.015095055227197025,0.0,-0.008796195879530396,0.022913123151044525,0.022878684691677902,0.019198120577031023,-0.01968567536669861,-0.04598504822616253
2003-02-04 00:00:00-05:00,0.028909724907323676,0.0019781909344353853,-0.03089032942528897,0.0,-0.0066480805921341765,-0.025866823177266608,-0.018018509729617153,-0.04570907662067053,-0.06361115318242998,0.0459850482261625
2003-02-05 00:00:00-05:00,-0.049585911780296255,-0.005946446167934547,-0.013157904501395083,0.0,0.023077787778513492,-0.007637132990559822,-0.013422827606595121,0.008915370259971607,0.016807102152409884,-0.04598504822616253
2003-02-06 00:00:00-05:00,-0.03183859797574013,0.007920825638302497,-0.013333481500196118,0.0,0.006497388684590485,0.009748164783518375,-0.06601365100738794,0.007862292052907225,0.0857953455752338,0.028987435316134433
2003-02-07 00:00:00-05:00,0.0014369299170184145,-0.005934776946917495,-0.031359198507578546,0.0,-0.028464596234824526,-0.017873160625416665,-0.0013133944120974261,-0.04606195905536662,-0.03502302020181056,0.005698272967682606
2003-02-10 00:00:00-05:00,-0.05382818387163081,0.0254666287629537,-0.016760079426574565,0.0,0.020336561974829526,0.017029190668752782,-0.03476284381052668,0.012219742053257389,-0.003968274343403133,0.0
2003-02-11 00:00:00-05:00,0.0393664875213392,-0.01756145670548983,0.015374026802208536,0.0,0.03212263805196069,-0.02003937924737209,-0.0164613321771555,-0.018386521251565327,0.019685675366698605,-0.028820412387518597
2003-02-12 00:00:00-05:00,-0.04088275412051833,-0.02794590378897729,0.0,0.0,0.0005268330758891198,0.0,-0.03232892830608611,0.005145436875113875,0.011628082267597165,-0.03571798099853228
2003-02-13 00:00:00-05:00,0.05749575646226354,0.012072569651180509,0.002769977267486618,0.0,-0.008992228682954666,0.011773839105116488,-0.034887163669224314,0.012232745650377522,-0.03929778623599875,-0.018349518768446708
2003-02-14 00:00:00-05:00,-0.04843216908615599,0.01980260859668314,0.036664439122250814,0.0,-0.03900831181046952,0.02749631353679834,0.06305799995163618,0.19873119539260814,0.021804599388117556,0.04820220387068054
2003-02-18 00:00:00-05:00,0.00599697897416024,0.0718645834097039,0.03922030406248528,0.0,0.05167968241149433,0.03299017300366038,-0.004175249698086533,0.055727381623497656,0.009756174945364656,0.05715829443816819
2003-02-19 00:00:00-05:00,0.020710707391299238,0.018083658279982127,-0.023347175414798343,0.0,-0.04069090107610328,-0.01416726578358761,0.03696531531436319,0.009382029920103799,0.04554869855470236,-0.022472586154351198
2003-02-20 00:00:00-05:00,0.030283543719225006,-0.04583753885677744,0.03735141744200694,0.0,0.07979070245973335,-0.01602636730992904,0.04082193415003831,0.0,-0.005581466615526878,0.0
2003-02-21 00:00:00-05:00,-0.027359355303155822,0.011194136286451873,-0.033422325345895725,0.0,-0.021418367460057066,0.020095039446095107,-0.0301268055923858,0.0007842965728615344,0.007435006955408521,0.0
2003-02-24 00:00:00-05:00,-0.020649885810776307,-0.014953535672277557,-0.021136829513974435,0.0,0.001029789031504658,-0.0229990372152097,-0.006671096057332114,0.012361862298637732,0.012879676811365924,-0.017192514999841205
2003-02-25 00:00:00-05:00,-0.005229582428296426,-0.011363747874334036,-0.022958222298877354,0.0,0.017356270245896175,0.004972819435010197,-0.014834917221154206,-0.006166275114957424,0.042940366563400806,0.0
2003-02-26 00:00:00-05:00,0.010432144684556562,-0.019231343409939896,-0.06490298698187617,0.0,-0.03240160398865708,-0.024268929103025996,0.022835051282855574,-0.04991178103733535,-0.07451217638691933,-0.0174931932839758
2003-02-27 00:00:00-05:00,-0.0037129248870216712,0.015414548530177237,0.034387374858983515,0.0,0.019156784619296742,-0.0012712926191233704,0.010568035833058055,0.020904643407035708,0.027908788117076658,0.0
2003-02-28 00:00:00-05:00,0.024982732535729458,0.04851693210698819,0.01814400406969529,0.0,0.05487691081728294,0.0050759600643638355,0.04872768546030125,0.003972472702408796,-0.018519047767237527,-0.029852685102233933
2003-03-03 00:00:00-05:00,-0.031701952333264366,-0.022100326621142717,-0.0097288522345655,0.0,-0.029559094232736505,-0.00677362270457911,-0.07401175398453282,-0.016779962728533257,0.0055917990847471144,0.012048023344729817
2003-03-04 00:00:00-05:00,0.005988047178698851,-0.020696816946340606,-0.042802526694113344,0.0,-0.014606490862530259,-0.020168006773634152,0.0239691395534435,-0.00809715338091125,-0.04175181007048793,-0.030397542113176433
2003-03-05 00:00:00-05:00,0.011131907982843501,0.029964759264653803,-0.007315591224016173,0.0,-0.004576070643015284,0.015910735085465783,0.05129327832796609,0.016119682250950382,-0.01957009677851019,0.04820220387068054
2003-03-06 00:00:00-05:00,-0.014870127853312615,-0.018622493907199746,-0.028296439206999417,0.0,0.00660360522512311,-0.007278825623926732,-0.012578762894701523,-0.01692913091800052,-0.011928540709563742,0.0
2003-03-07 00:00:00-05:00,-0.02964858466304415,-0.013245259017196288,-0.01829324889856919,0.0,-0.019427756103175774,0.012384696497846006,-0.038714515433264436,0.015326127819058979,0.021761461920868194,-0.048202203870680575
2003-03-10 00:00:00-05:00,-0.037740354006859676,0.05195977687073731,-0.03922064790588739,0.0,-0.035737161814119664,-0.026231609133026072,0.0026283233828855957,-0.028416048115338526,-0.003921513814563155,-0.037740141147723644
2003-03-11 00:00:00-05:00,-0.04005456627801525,0.012578727236935145,0.0031946857837132202,0.0,-0.01618187160663711,-0.006557573029415288,0.016916337342861024,0.007385746651697196,-0.009871748181753591,-0.025975631007321632
2003-03-12 00:00:00-05:00,-0.015973358764676756,-0.014388723877542694,0.02364231017414019,0.0,-0.010385126558373332,0.02554815781037131,-0.001291286148650855,0.027418265718668285,-0.007968199924551575,-0.006600605049368094
2003-03-13 00:00:00-05:00,0.021794651024529654,0.04775442816281806,0.04418029672525315,0.0,0.08173191608230584,0.053279120866006904,0.0674412670832698,0.09480623970928927,0.005982056509764928,0.0
2003-03-14 00:00:00-05:00,0.035034674580453756,-0.003460207782102323,0.016260671360779213,0.0,-0.050361093890089983,0.007672254154690895,-0.05332937516143511,-0.029376293185638055,-0.016032392363266458,0.0
2003-03-17 00:00:00-05:00,-0.015329384098757776,0.0069084838008259255,0.0816204043030125,0.0,0.011120417836282582,0.04214044692689061,0.02267101064754545,0.056495997924593346,-0.01219524188975117,-0.006644650052533251
2003-03-18 00:00:00-05:00,0.04140677314500664,0.11988451775178272,0.06030683539526347,0.0,0.0331464951611633,0.004233131113570809,0.002487693074402594,-0.007771092713698411,0.04596211926172965,0.0
2003-03-19 00:00:00-05:00,-0.02928534266935481,0.0476990108092046,0.04599952064035155,0.0,-0.010241115299296574,0.01069506104298773,0.012345635648761325,0.004953105790374165,-0.003913914222297411,-0.013422859549335897
2003-03-20 00:00:00-05:00,-0.056166997514944514,0.025863554302576384,-0.029595340290636207,0.0,-0.004125601316939458,-0.0026630313190988703,-0.018576327541673886,0.0091360373709477,-0.00787408658661594,0.013422859549335874
2003-03-21 00:00:00-05:00,-0.02060182118177096,0.01408472616525117,0.044070844847895446,0.0,0.043484789849700424,0.012116897780094645,0.10435996309442103,-0.009136037370947567,-0.005946484199798759,0.0
2003-03-24 00:00:00-05:00,-0.005217108262580911,-0.08155899837514309,-0.12348804838371102,0.0,-0.030648266282407542,-0.049373613377556115,-0.06273809303126347,-0.03815064698622707,-0.005982056509765016,-0.04779047450200477
2003-03-25 00:00:00-05:00,-0.013163937481204355,0.01506051102439457,0.0013543509305311721,0.0,0.04245413242076702,0.007876858570093006,0.04340854062071821,0.02821150379242211,0.056380362280698974,0.0477904745020048
2003-03-26 00:00:00-05:00,0.04996702566547823,-0.034984558993655386,-0.020506585653727954,0.0,0.040723681498710716,-0.009459825966365364,-0.029122653951604786,0.02743753878169174,-0.022945571437412386,0.03278980166843135
2003-03-27 00:00:00-05:00,-0.019517150559013395,-0.003100774698187948,-0.019526643738409108,0.0,0.02777984740839241,-0.008351460585563053,0.04053822846918883,-0.02885955525966791,-0.0038759886017422146,-0.026145151615898147
2003-03-28 00:00:00-05:00,0.07349624523010045,-0.03475867598158502,-0.04317193447883942,0.0,0.00045650266471810913,-0.01488671833974445,-0.010268291759784573,-0.04156592728325926,-0.03960913809504583,0.0
2003-03-31 00:00:00-05:00,0.04285784771306208,-0.006451629327164376,-0.034408980055048013,0.0,-0.03341378585446772,-0.01882217213208482,-0.06882899737936765,-0.04182164709271647,0.02197887656306526,-0.006644650052533251
2003-04-01 00:00:00-05:00,-0.17275644233249762,0.031849871601469064,0.019593802290305024,0.0,0.002357172414162164,0.005766082445551535,-0.013605697243797527,0.029079430502462637,-0.038272500383057906,0.0
2003-04-02 00:00:00-05:00,-0.024782854106797775,0.09274203376116696,0.09395232238657213,0.0,0.05673939705679038,0.05473705531304461,0.08586922438482089,0.036284171697554005,0.04614658696967394,0.03278980166843135
2003-04-03 00:00:00-05:00,-0.05148872799681687,0.028170850475742706,-0.033152307518063064,0.0,-0.014788573890493263,0.0003886367768686584,-0.004581812519454923,0.01300580082700407,-0.03390156715112675,0.0
2003-04-04 00:00:00-05:00,0.03461861840039146,-0.013986228915818995,-0.012721130760034324,0.0,-0.029784670525595226,-0.025188037902717317,0.001147282757799195,-0.03953678177973481,-0.010193768348102842,-0.03278980166843139
2003-04-07 00:00:00-04:00,-0.00473685043130655,0.007017599428781409,0.04587343827809739,0.0,0.00602822381180093,0.0031836968826996115,0.031605443925405964,0.010404502445518734,0.026290680409057656,0.0
2003-04-08 00:00:00-04:00,0.01226972988785412,-0.02120222098870525,-0.02197901952644373,0.0,-0.05316841419870262,0.01615747614754101,-0.014549663594502426,-0.009651896505681733,0.015841975900297237,0.0
2003-04-09 00:00:00-04:00,0.018587505562607305,-0.011494368400598594,-0.015395614661950746,0.0,-0.009799222956036044,-0.0402842317631929,-0.04025852705905481,-0.005243527384266753,-0.009871748181753591,0.0
2003-04-10 00:00:00-04:00,-0.006466150693689262,0.008633138852157498,-0.0056576453365527095,0.0,-0.015880845458709998,0.0008132285791340111,0.0035147820645207942,0.005243527384266723,-0.009970172016489533,-0.013422859549335897
2003-04-11 00:00:00-04:00,-0.009310797487577837,0.024063450537146182,-0.008547085782257663,0.0,0.022750688029430047,-0.015987332906687045,-0.021277354240256584,-0.011257228937687493,-0.016162029612697113,0.013422859549335874
2003-04-14 00:00:00-04:00,-0.010343436837887908,0.0343676430535963,0.0,0.0,0.026539484421939215,0.022876836393526827,0.020107475320350402,0.01720366758334159,0.010131799243682738,0.0263174555358257
2003-04-15 00:00:00-04:00,0.01687010959642548,0.026668221646324243,0.02123235303398241,0.0,0.005697844455694017,-0.006483010988443927,0.016260006363372163,-0.005203560301728904,-0.004040347885080421,0.0
2003-04-16 00:00:00-04:00,-0.01876246652643708,0.03871453680086345,0.018043542623165505,0.0,0.05077250567432495,0.01292457426875698,0.006888684934941756,0.0,-0.010173027397219824,-0.053346090706624896
2003-04-17 00:00:00-04:00,0.014104807883979002,0.016321723159968268,0.043075174049645504,0.0,0.041001616436348205,0.02300752914439516,0.028202809431491133,0.01773865174744924,0.0020428704257331107,0.027028635170799193
2003-04-21 00:00:00-04:00,0.032157145688349424,0.035477723448564286,0.0013167040245709168,0.0,-0.0008642777296734505,-0.01143775151506579,0.01873323178761861,0.02532081709747845,-0.01025650016718911,0.0
2003-04-22 00:00:00-04:00,-0.005440210545495315,0.014320040736911063,0.03997937071449091,0.0,0.04149654302100524,0.02158287137881113,0.039598620185701996,0.0127753746927997,0.02242700502375627,-0.06899282464471435
2003-04-23 00:00:00-04:00,-0.026716935142854108,-0.007134330739820362,0.043296832799679254,0.0,-0.0008302210573815739,-0.0015544844956264315,0.0020964438000947386,0.022310375742551663,0.00402416574334401,0.06899282464471422
2003-04-24 00:00:00-04:00,-0.03226127543943,-0.07172417000169232,-0.010955773677439063,0.0,0.01646800904470262,-0.00898296073483856,-0.020096087933284098,-0.030100535692071446,0.01395836757077646,0.00664465005253324
2003-04-25 00:00:00-04:00,-0.03234005140076679,-0.033901581188148844,-0.04891266171071169,0.0,-0.09143881397505094,-0.010648436780079434,-0.07427234376943974,-0.03765557683776361,0.00592300328462876,-0.006644650052533251
2003-04-28 00:00:00-04:00,-0.013032512850080022,0.006609434550760324,0.06469911359279265,0.0,-0.004483974758015334,0.02040888156880033,0.0,0.029803694736399065,0.02142248000626393,0.0
2003-04-29 00:00:00-04:00,0.014028579610162325,0.009180352321064728,0.08208011293114029,0.0,0.016050678111469093,0.0023279302410961753,-0.003457947086880708,0.03034299004700964,-0.011628082267597166,0.013245255101901252
2003-04-30 00:00:00-04:00,-0.0029896188998403566,-0.029141107296487227,-0.022447884187026642,0.0,0.020140843210733155,-0.008954255339539413,-0.018648620626793174,-0.004178633791470537,-0.011764811659356831,-0.006600605049368094
2003-05-01 00:00:00-04:00,0.04679183644919129,-0.010810905654593653,-0.0011357027040082648,0.0,0.014202605596143933,0.005848841044561059,0.002350299768562768,0.006260880060336936,-0.011904948011098943,-0.006644650052533251
2003-05-02 00:00:00-04:00,0.0019035773007866502,0.005420062216286035,0.03681369247434567,0.0,0.024900947856061707,0.014666543446785196,0.022055463970352084,0.09770043133873198,0.015841975900297237,0.0
2003-05-05 00:00:00-04:00,0.030886697733598378,0.022713077028278277,0.02914403361452577,0.0,0.03078426147962986,-0.009238245783249527,0.032752726683205176,0.024232376293474238,-0.01584197590029735,0.03278980166843135
2003-05-06 00:00:00-04:00,0.005514292525495226,0.0092044955768286,0.031416502999511056,0.0,-0.00445601758822483,0.019529613854643423,0.008849213810908743,0.0012294727907917673,0.015841975900297237,-0.03278980166843139
2003-05-07 00:00:00-04:00,-0.054627664883276424,-0.019828818731916498,-0.04318726051876444,0.0,0.01491042422703249,-0.01451474650916731,0.0022005508428789575,-0.01607207950494738,0.007827783770158463,0.03922088610922298
2003-05-08 00:00:00-04:00,0.0057919205724639,-0.03256729810422174,-0.03505305197650665,0.0,0.013508291361113532,-0.009665680955129466,0.0,0.0006208694624818654,0.030712630404235337,-0.03257623605668972
2003-05-09 00:00:00-04:00,0.000961866264489935,0.013698831383001124,0.030737892978527918,0.0,0.05302843341737996,0.023801048165444823,0.05868333726557334,0.28565649346219457,-0.03854041417439388,0.0066006050493681205
2003-05-12 00:00:00-04:00,0.029372353017205678,0.010825535376263783,0.032964254101602974,0.0,0.025130551231421633,-0.006087831104248241,0.01746331716353351,-0.028478011238183942,0.0,-0.006600605049368094
2003-05-13 00:00:00-04:00,-0.030334219281695603,0.009377184916416492,-0.04383399553632177,0.0,-0.0036560346915417963,-0.008047536106067177,0.033052644935829795,-0.018955687307393394,-0.007889617253137,0.05789391792727501
2003-05-14 00:00:00-04:00,0.023776976487696035,0.0026631148831157895,-0.005479389968894795,0.0,0.010928733110084094,-0.01433870996970345,0.01951287835643426,-0.0009779327378677208,0.1589482184961365,0.030771978045584764
2003-05-15 00:00:00-04:00,0.0009389822882874861,-0.006671164367448791,0.005479389968894847,0.0,0.01081114695888477,0.006613797998893999,-0.0038721396036611845,0.03380111622392838,-0.08639734188801135,0.012048023344729817
2003-05-16 00:00:00-04:00,-0.01895751133835969,0.01725326368600724,-0.006579324391274867,0.0,0.002862792374333288,-0.00856709408276336,0.0038721396036611954,0.009453361195801568,-0.007393706665046552,-0.006005952078422168
2003-05-19 00:00:00-04:00,0.03109018095385089,-0.05267927815623905,-0.08731125604133375,0.0,-0.04308749200738715,-0.03219088674826611,-0.03140602157776778,-0.05809938323950569,-0.024414415489833655,0.0
2003-05-20 00:00:00-04:00,0.00923365543965709,-0.029558807532386638,-0.008438691949059152,0.0,0.0040958672539469455,-0.005263831390808041,-0.014056503882357371,0.006951103757269921,-0.026976543787935858,-0.01823762494324091
2003-05-21 00:00:00-04:00,0.04229116813740226,0.007117494823454055,0.013229477348601975,0.0,0.0014853698313278439,-0.024662304814511884,0.005042843051457346,0.034546857531944405,-0.019724505050942708,0.012195553676933115
2003-05-22 00:00:00-04:00,-0.023173604880582087,0.0,0.022446348920213625,0.0,0.023107680724392298,0.005395166497675436,0.009013660830899998,0.003339840730748667,0.0,-0.012195553676933214
2003-05-23 00:00:00-04:00,0.022292337658312865,-0.020058028181373103,-0.03446561621587859,0.0,0.1517650459823749,0.0024805592083618207,0.0,-0.00525327454090779,0.01188129767026241,-0.08311499234845994
2003-05-27 00:00:00-04:00,0.008780107705757462,0.04111138383366165,0.05984148196374318,0.0,-0.0034325700631742755,0.023261278589171777,0.09231456754478307,0.08492969982742818,0.04050702814290206,0.05195993697255948
2003-05-28 00:00:00-04:00,-0.05203013910513913,0.016529351893171736,0.03579819039609292,0.0,-0.008476116582858973,-0.01544754026580471,-0.0036429148233638234,-0.002644058330029928,0.027960814202296142,-0.03215717557900083
2003-05-29 00:00:00-04:00,0.01643871631255564,0.013568716037264268,0.00984149688454803,0.0,-0.0009461939008248586,-0.0004088945388343267,0.023445609999204583,0.06616597204553128,-0.009233675686748368,0.0
2003-05-30 00:00:00-04:00,0.009017625533341797,-0.01904817643306947,0.08945651817768775,0.0,-0.0006312230743850926,0.008569324146567987,0.008873288919091024,0.07784657956079946,0.007393706665046499,0.01298704027487274
2003-06-02 00:00:00-04:00,-0.009923763161829137,-0.05796680145223126,0.013834520467276243,0.0,-0.02688171893799147,0.0012180547143037634,-0.0160290665379762,-0.056999568160352815,-0.01671343834877924,-0.0064723461326058355
2003-06-03 00:00:00-04:00,0.0,0.01013769318754492,-0.001965006857116203,0.0,0.009683876476525343,0.009692950110491927,0.02219383422935126,0.020421273769835074,0.020389927128538363,-0.026317455535825634
2003-06-04 00:00:00-04:00,0.0018117950203931754,0.010035950933523375,0.0049047033830662045,0.0,0.024747399831323024,-0.0004019169253116288,0.06705933258455611,0.023502531060430275,0.027150989065950898,0.03278980166843135
2003-06-05 00:00:00-04:00,0.06057142390379849,0.001425481623439523,0.01842033458263627,0.0,0.04593610184938053,-0.03186495547795002,0.023530536561065643,0.028247662118090152,-0.0017872832775145755,0.0
2003-06-06 00:00:00-04:00,0.000851360259879578,-0.012903426889648796,0.03585277905523452,0.0,-0.02301083892769288,-0.017588662586948443,0.0024027754323558107,-0.030959839559863193,-0.008984786161456367,0.0
2003-06-09 00:00:00-04:00,-0.013710703651411499,-0.05639470966406353,-0.04356756363196142,0.0,-0.0537946842177588,0.0033738480930701675,-0.015316558862068008,-0.012110249738380754,-0.04052121060761248,0.06252074435696164
2003-06-10 00:00:00-04:00,-0.02799835807188065,0.01965288308375646,0.034256261123102726,0.0,0.019523639112259523,0.03841111265580766,0.06600973168870128,0.014436631771000864,0.02414229098063256,0.058840120418368454
2003-06-11 00:00:00-04:00,0.013222177814292406,-0.04125871472282785,-0.04986651451207836,0.0,0.004111921447927083,0.008070574241332498,0.009837308208431551,0.0007712910991417769,-0.01665166206033248,-0.02312213941983605
2003-06-12 00:00:00-04:00,-0.0017531523181185734,0.0736621782966653,0.017544560898239143,0.0,0.002836864139361302,0.004411512393017959,0.018650325903582347,-0.015207922870142755,-0.011257126056744032,-0.005865295896298392
2003-06-13 00:00:00-04:00,0.024265129666547515,-0.05664705241140031,-0.033401859327699644,0.0,-0.038503416122766074,-0.013698857625052668,-0.033824952812292745,-0.080992692159888,-0.03650744620310746,-0.023810613835926184
2003-06-16 00:00:00-04:00,0.0059749065605709745,0.013709301049265432,0.044929302158838,0.0,0.01911607610916203,0.029578890111019114,0.00837453705136001,0.021081761566503928,0.02129804215527682,0.006005952078422028
2003-06-17 00:00:00-04:00,0.03676227268359895,-0.0045489403200443795,0.00855913585309413,0.0,0.0168660023146556,0.022201538727444414,-0.010670644630033962,0.023501274768808485,0.0076335812302677835,0.005970179508487209
2003-06-18 00:00:00-04:00,-0.010721234101647095,0.02550777114203729,-0.02395884455888658,0.0,0.04624747326740548,0.004227832763465967,0.002296107578674029,0.037587695415371165,-0.023077888587080087,-0.005970179508487229
2003-06-19 00:00:00-04:00,0.016447292533309777,0.008849606874565697,-0.03956979985859591,0.0,0.00600757643223383,0.0,-0.02633770690089864,-0.0627577687318536,-0.01174186258153606,0.0
2003-06-20 00:00:00-04:00,-0.003267622062542955,-0.0029411758065101623,-0.023482741265167317,0.0,-0.014783340373262158,0.009923107978259257,-0.004720870739247288,-0.010505031528846232,0.0,0.0
2003-06-23 00:00:00-04:00,-0.0375199470283636,-0.029897564283618446,-0.04652012988602039,0.0,-0.027424767445911234,-0.021109199739521387,-0.05428622167817964,-0.03611787968529837,-0.021891391112465585,0.01780466175750402
2003-06-24 00:00:00-04:00,-0.027564213952952728,-0.043417704183972304,-0.014168759319705078,0.0,0.008399718397250774,-0.0031080084185771484,-0.021035723832683272,-0.002187744490915888,-0.028573403590798397,0.017493193283975854
2003-06-25 00:00:00-04:00,0.010425549174519275,0.006319130401203841,0.033462024901085186,0.0,0.014455427342462914,-0.017268399612745393,0.008467479802260945,0.006560063249521827,-0.004149399474018191,-0.05342502105520328
2003-06-26 00:00:00-04:00,0.009462996193507673,0.031010280880879558,-0.0031895367976070865,0.0,0.025920481772768296,0.01921230758355955,0.007559787666522875,0.0013070170998483997,0.008281652554776812,0.0
2003-06-27 00:00:00-04:00,-0.016400799008491167,-0.026296963472840232,0.018988073382993274,0.0,-0.008965912296136417,-0.00467090817871583,-0.012631584180311252,-0.018012522492186777,-0.010362787035546547,0.024097345522210652
2003-06-30 00:00:00-04:00,0.00952813200876101,0.004691131833769012,0.0,0.0,0.030744403926021357,0.0003896382411623128,-0.004246429615879952,0.015396777762855455,-0.02745682989600614,0.0
2003-07-01 00:00:00-04:00,0.033067319882399956,0.020077912508321562,0.027822017912890986,0.0,0.06071043453452091,0.019696020917513865,0.048182238809313424,0.04020925671775111,-0.01946010654981232,0.0
2003-07-02 00:00:00-04:00,-0.013434091096505448,0.031605345248201605,0.07816498811995314,0.0,0.023555674385368316,0.027532731461365572,0.04828786271844017,-0.002937915899601035,0.0,0.052185859501304395
2003-07-03 00:00:00-04:00,-0.010196309639802446,-0.005943548215755227,-0.015151691280412374,0.0,0.003739324361070834,-0.01423785607259756,-0.010097245735465055,-0.011419103915428816,-0.0043763914039894,-0.005665668968470509
2003-07-07 00:00:00-04:00,0.011885262511449592,0.06770040248317954,0.106695483519068,0.0,0.01718028286121144,0.03412831777975985,0.07153970767796371,0.06344645766620778,0.061656114885354406,0.011299339942345435
2003-07-08 00:00:00-04:00,-0.02477679693082611,-0.011204588536625724,0.0,0.0,0.0383034051122248,0.010159858458411471,0.017291556717269046,-0.011239422106870307,0.042387748194272296,-0.011299339942345485
2003-07-09 00:00:00-04:00,-0.000865467559067173,0.002812938735484649,-0.03401991096402789,0.0,-0.002020081591800203,-0.008338059373409064,0.02817083628241183,0.022751259170671105,-0.011928540709563742,0.0
2003-07-10 00:00:00-04:00,-0.006950511027343904,-0.009880065471954127,-0.03154847030807367,0.0,-0.03392756570776867,-0.020597012246074974,-0.03677909967002442,-0.04190904802322417,-0.01005033585350145,0.005665668968470616
2003-07-11 00:00:00-04:00,0.01127059385969568,0.021053355652288563,0.025317826478450784,0.0,-0.003929390915632663,0.014755556725983006,0.0014398195690581623,0.005333817668681844,0.014042372321035753,0.0
2003-07-14 00:00:00-04:00,-0.0017258158415482748,0.0,0.05387945457413822,0.0,0.03608631459252734,0.00328993856159441,0.028370928008445477,-0.007806142487489164,-0.012024238928486817,0.016806917185880572
